subject_id,label_name,label_code,channel,n_epochs,mean_uv,std_uv,median_p2p_uv,mean_p2p_uv,max_p2p_uv,mean_rms_uv,max_abs_uv,flat_epochs_p2p_lt_1,high_epochs_p2p_gt_200,high_epochs_p2p_gt_300,high_epochs_p2p_gt_500,high_epochs_p2p_gt_1000,pct_high_epochs_p2p_gt_300
25,severe,2,16,604,0.0021064956672489643,4.971563339233398,25.57102394104004,26.823522567749023,71.63276672363281,4.868910312652588,48.205684661865234,0,0,0,0,0,0.0
25,severe,2,17,604,0.0008573654340580106,4.606493949890137,23.936994552612305,24.524036407470703,43.69197082519531,4.5389862060546875,26.071678161621094,0,0,0,0,0,0.0
25,severe,2,18,604,-0.002584727481007576,5.096859931945801,24.66905403137207,26.555105209350586,53.23401641845703,4.925178050994873,36.319461822509766,0,0,0,0,0,0.0
25,severe,2,19,604,-0.008131627924740314,6.557486057281494,29.089181900024414,32.81365203857422,115.41746520996094,6.062406063079834,86.11100769042969,0,0,0,0,0,0.0
25,severe,2,20,604,-0.007787279784679413,6.349459648132324,28.466400146484375,32.2064094543457,95.2008056640625,5.959603786468506,66.18390655517578,0,0,0,0,0,0.0
25,severe,2,21,604,0.009013529866933823,7.126131534576416,27.101591110229492,33.29942321777344,119.55223083496094,6.164037704467773,89.99420166015625,0,0,0,0,0,0.0
25,severe,2,22,604,-0.0012426598696038127,5.02317476272583,24.555246353149414,26.23949432373047,52.94984817504883,4.859673500061035,37.21950912475586,0,0,0,0,0,0.0
25,severe,2,23,604,-0.0067243874073028564,6.4770917892456055,30.06828498840332,32.691383361816406,69.48258972167969,6.169349670410156,46.56940841674805,0,0,0,0,0,0.0
26,low,0,0,598,0.0027000221889466047,24.06728744506836,61.85687255859375,92.13691711425781,333.773681640625,18.36952018737793,217.26344299316406,0,53,7,0,0,1.1705685618729096
26,low,0,1,598,0.000554705155082047,21.08877944946289,62.786109924316406,78.80094146728516,274.8306884765625,17.272554397583008,200.30845642089844,0,14,0,0,0,0.0
26,low,0,2,598,0.0020959745161235332,8.769423484802246,38.305267333984375,43.92158126831055,210.14346313476562,8.036828994750977,131.6072540283203,0,2,0,0,0,0.0
26,low,0,3,598,0.001211741240695119,8.319424629211426,38.08179473876953,42.512359619140625,144.5563507080078,7.854480743408203,107.48633575439453,0,0,0,0,0,0.0
26,low,0,4,598,-0.0008989780908450484,7.178404331207275,28.441295623779297,36.086448669433594,230.43910217285156,6.16492223739624,138.83453369140625,0,4,0,0,0,0.0
26,low,0,5,598,-0.003460622625425458,6.256998538970947,29.589889526367188,32.084590911865234,84.95291137695312,5.987361907958984,58.74824905395508,0,0,0,0,0,0.0
26,low,0,6,598,-0.004229570738971233,7.693387985229492,34.07721710205078,35.9894905090332,86.80152893066406,7.160464763641357,53.95641326904297,0,0,0,0,0,0.0
26,low,0,7,598,-0.0008789990679360926,7.243029594421387,31.514068603515625,33.392093658447266,80.81341552734375,6.782210826873779,56.59709930419922,0,0,0,0,0,0.0
26,low,0,8,598,0.02484370954334736,23.42325210571289,53.35312271118164,61.8081169128418,839.0640869140625,12.99673080444336,552.8193359375,0,4,4,3,0,0.6688963210702341
26,low,0,9,598,-0.0013060035416856408,8.860045433044434,37.651893615722656,39.76359939575195,108.17371368408203,8.018804550170898,64.09815979003906,0,0,0,0,0,0.0
26,low,0,10,598,0.00017130255582742393,11.91545295715332,40.561622619628906,47.849700927734375,245.73858642578125,10.300811767578125,148.9224395751953,0,2,0,0,0,0.0
26,low,0,11,598,-0.00631436612457037,10.17003345489502,36.98528289794922,42.44444274902344,146.3353271484375,8.870199203491211,101.03917694091797,0,0,0,0,0,0.0
26,low,0,12,598,-0.0017883143154904246,8.584009170532227,39.10655975341797,44.4561653137207,189.42984008789062,7.892388820648193,123.4316635131836,0,0,0,0,0,0.0
26,low,0,13,598,-0.0067348359152674675,8.082290649414062,38.2062873840332,41.68054962158203,153.06063842773438,7.605018138885498,110.86515808105469,0,0,0,0,0,0.0
26,low,0,14,598,-0.002338686492294073,8.639128684997559,43.91574478149414,47.34312438964844,113.34600830078125,8.120218276977539,80.28863525390625,0,0,0,0,0,0.0
26,low,0,15,598,-0.0013066227547824383,8.31869125366211,37.28110122680664,38.81908416748047,88.74873352050781,7.730298042297363,59.85334014892578,0,0,0,0,0,0.0
26,low,0,16,598,-0.0010216463124379516,6.961447238922119,31.847820281982422,33.9684944152832,83.28727722167969,6.672679901123047,49.2322998046875,0,0,0,0,0,0.0
26,low,0,17,598,-0.002464958233758807,6.590238571166992,30.068058013916016,31.549232482910156,101.12896728515625,6.149731159210205,54.03656005859375,0,0,0,0,0,0.0
26,low,0,18,598,0.0014777325559407473,6.063332557678223,26.43829917907715,28.448917388916016,71.70936584472656,5.702351093292236,41.42094421386719,0,0,0,0,0,0.0
26,low,0,19,598,-0.0008997006225399673,9.987369537353516,60.95062255859375,64.86284637451172,133.7054901123047,9.409562110900879,73.30480194091797,0,0,0,0,0,0.0
26,low,0,20,598,2.7782343750004657e-05,9.672720909118652,52.30170440673828,55.70023727416992,118.577880859375,8.930694580078125,83.23530578613281,0,0,0,0,0,0.0
26,low,0,21,598,9.921482160279993e-07,11.069031715393066,34.89131164550781,43.74528884887695,148.20681762695312,9.12402057647705,97.7397232055664,0,0,0,0,0,0.0
26,low,0,22,598,0.0016445140354335308,6.0627031326293945,26.312915802001953,28.436500549316406,72.05186462402344,5.702090263366699,41.26027297973633,0,0,0,0,0,0.0
26,low,0,23,598,-0.0010851881233975291,8.24677562713623,36.23841857910156,37.828216552734375,98.62784576416016,7.669887542724609,57.297874450683594,0,0,0,0,0,0.0
27,low,0,0,604,-0.004984688479453325,27.495929718017578,71.45143127441406,96.30924224853516,1084.0950927734375,18.939605712890625,649.1063232421875,0,15,6,3,1,0.9933774834437087
27,low,0,1,604,-0.001098219188861549,17.13496208190918,62.41664123535156,77.23511505126953,422.745849609375,14.54132080078125,276.36773681640625,0,3,2,0,0,0.33112582781456956
27,low,0,2,604,-0.000730510801076889,10.408514976501465,51.81234359741211,56.10532760620117,237.6406707763672,9.747233390808105,132.19798278808594,0,4,0,0,0,0.0
27,low,0,3,604,-0.008557661436498165,9.905811309814453,52.43227005004883,54.53721237182617,147.88711547851562,9.586464881896973,95.89956665039062,0,0,0,0,0,0.0
27,low,0,4,604,0.0005528784822672606,7.748067378997803,39.60386657714844,41.940494537353516,149.24722290039062,7.418393135070801,79.70121002197266,0,0,0,0,0,0.0
