subject_id,label_name,label_code,channel,n_epochs,mean_uv,std_uv,median_p2p_uv,mean_p2p_uv,max_p2p_uv,mean_rms_uv,max_abs_uv,flat_epochs_p2p_lt_1,high_epochs_p2p_gt_200,high_epochs_p2p_gt_300,high_epochs_p2p_gt_500,high_epochs_p2p_gt_1000,pct_high_epochs_p2p_gt_300
27,low,0,18,299,0.005757219158113003,8.826568603515625,41.72431945800781,45.36338424682617,154.42359924316406,8.220257759094238,96.27350616455078,0,0,0,0,0,0.0
27,low,0,19,299,-0.013012041337788105,9.904263496398926,55.67230987548828,55.88823318481445,115.57476043701172,9.583282470703125,65.50538635253906,0,0,0,0,0,0.0
27,low,0,20,299,0.0019445052603259683,9.494845390319824,48.52360534667969,49.66825866699219,158.45880126953125,9.050567626953125,93.63421630859375,0,0,0,0,0,0.0
27,low,0,21,299,-0.0025305310264229774,9.73997688293457,51.293724060058594,51.5161247253418,144.35159301757812,9.293851852416992,83.52103424072266,0,0,0,0,0,0.0
27,low,0,22,299,-0.0035380336921662092,8.07232666015625,38.011722564697266,41.104286193847656,125.72701263427734,7.672077655792236,79.6030502319336,0,0,0,0,0,0.0
27,low,0,23,299,0.004232760984450579,9.442292213439941,45.524932861328125,49.062686920166016,141.41680908203125,8.840249061584473,96.39287567138672,0,0,0,0,0,0.0
3,severe,2,0,299,0.01577185094356537,33.552310943603516,198.8826141357422,172.1549835205078,290.7685852050781,30.351245880126953,239.6575927734375,0,147,0,0,0,0.0
3,severe,2,1,299,-0.0009243998792953789,29.433921813964844,163.94384765625,147.45404052734375,299.65380859375,26.226314544677734,220.26806640625,0,76,0,0,0,0.0
3,severe,2,2,299,0.012915769591927528,12.533615112304688,73.60869598388672,70.90704345703125,146.37489318847656,11.969915390014648,83.65777587890625,0,0,0,0,0,0.0
3,severe,2,3,299,-0.0029820920899510384,9.120189666748047,35.9591064453125,40.202537536621094,188.7973175048828,7.807448863983154,148.59146118164062,0,0,0,0,0,0.0
3,severe,2,4,299,0.00565379299223423,6.139829635620117,30.46954345703125,30.74043083190918,97.05442810058594,5.777560234069824,51.16036605834961,0,0,0,0,0,0.0
3,severe,2,5,299,-0.003562987083569169,5.9787678718566895,31.801321029663086,30.9031925201416,60.78204345703125,5.654459476470947,34.27589416503906,0,0,0,0,0,0.0
3,severe,2,6,299,-0.00479021156206727,7.452959060668945,40.11057662963867,38.94939422607422,91.09553527832031,6.93869686126709,50.55278015136719,0,0,0,0,0,0.0
3,severe,2,7,299,-0.006849314551800489,8.933724403381348,48.796470642089844,46.46397018432617,76.99055480957031,8.506442070007324,48.53517532348633,0,0,0,0,0,0.0
3,severe,2,8,299,-0.00840747356414795,10.60947036743164,66.2413558959961,61.33945083618164,111.925048828125,9.908041000366211,66.938232421875,0,0,0,0,0,0.0
3,severe,2,9,299,-0.0039711943827569485,10.805767059326172,58.79214096069336,55.52628707885742,152.4647216796875,9.835124015808105,86.30245971679688,0,0,0,0,0,0.0
3,severe,2,10,299,0.029781179502606392,16.519014358520508,90.6812515258789,83.04911041259766,235.8299560546875,14.905887603759766,170.28253173828125,0,2,0,0,0,0.0
3,severe,2,11,299,-0.003853313159197569,7.6917724609375,35.85600662231445,38.2840690612793,92.12677001953125,7.225780487060547,59.053558349609375,0,0,0,0,0,0.0
3,severe,2,12,299,0.019473711028695107,9.16030216217041,49.84313201904297,50.53460693359375,114.53511047363281,8.895798683166504,62.14090347290039,0,0,0,0,0,0.0
3,severe,2,13,299,-0.007408656179904938,9.465767860412598,53.85675048828125,52.41680145263672,98.59835815429688,9.147127151489258,60.412349700927734,0,0,0,0,0,0.0
3,severe,2,14,299,-0.0077556222677230835,8.703398704528809,54.966773986816406,51.6201286315918,93.06906127929688,8.262462615966797,60.31458282470703,0,0,0,0,0,0.0
3,severe,2,15,299,-0.006737871561199427,9.524957656860352,53.606842041015625,49.730342864990234,112.70146942138672,8.863884925842285,65.71263122558594,0,0,0,0,0,0.0
3,severe,2,16,299,-0.0022787638008594513,6.796512603759766,31.902713775634766,33.00754165649414,92.22007751464844,6.423788070678711,51.71525955200195,0,0,0,0,0,0.0
3,severe,2,17,299,-0.006555160507559776,5.8383588790893555,31.244064331054688,30.369043350219727,50.165279388427734,5.6601433753967285,28.655162811279297,0,0,0,0,0,0.0
3,severe,2,18,299,-0.006762191187590361,7.9096999168396,43.40024185180664,40.34730529785156,67.82945251464844,7.4445905685424805,43.80644607543945,0,0,0,0,0,0.0
3,severe,2,19,299,0.0096301743760705,13.369163513183594,73.27070617675781,69.45570373535156,205.78970336914062,11.576367378234863,126.34457397460938,0,1,0,0,0,0.0
3,severe,2,20,299,-0.006138634867966175,28.99287986755371,66.10755157470703,70.66075897216797,880.0897216796875,14.201531410217285,449.9303894042969,0,4,3,3,0,1.0033444816053512
3,severe,2,21,299,-0.0023679654113948345,11.991337776184082,66.02081298828125,60.67168045043945,116.01835632324219,10.975239753723145,82.93194580078125,0,0,0,0,0,0.0
3,severe,2,22,299,-0.006125973537564278,7.527357578277588,41.25373840332031,38.16948318481445,69.35415649414062,7.074747085571289,41.0075798034668,0,0,0,0,0,0.0
3,severe,2,23,299,-0.005754809360951185,7.973695278167725,43.43843078613281,40.70903778076172,69.09896087646484,7.494466304779053,42.31981658935547,0,0,0,0,0,0.0
30,low,0,0,299,0.02101369947195053,32.831478118896484,168.48486328125,133.6805877685547,283.449951171875,27.747249603271484,215.47195434570312,0,50,0,0,0,0.0
30,low,0,1,299,0.011713612824678421,26.735689163208008,139.7908477783203,109.52545928955078,239.57009887695312,22.822099685668945,179.57879638671875,0,6,0,0,0,0.0
30,low,0,2,299,-0.0016791935777291656,6.8263936042785645,32.037498474121094,34.36870193481445,68.24640655517578,6.4248552322387695,48.658206939697266,0,0,0,0,0,0.0
30,low,0,3,299,-0.016563553363084793,6.05021333694458,31.190940856933594,31.236186981201172,49.12620544433594,5.925673007965088,31.682018280029297,0,0,0,0,0,0.0
30,low,0,4,299,0.00022002148034516722,5.023439407348633,25.936738967895508,26.194368362426758,43.404727935791016,4.92193603515625,26.07460594177246,0,0,0,0,0,0.0
30,low,0,5,299,-0.01800416223704815,5.384092330932617,26.73737907409668,26.973058700561523,51.31358337402344,5.167400360107422,32.78371047973633,0,0,0,0,0,0.0
30,low,0,6,299,0.0036388905718922615,6.794898986816406,36.56908416748047,34.48973083496094,53.45701599121094,6.4888763427734375,36.146324157714844,0,0,0,0,0,0.0
