config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_pred_counts
eegnet_small_t600_meanmax050,3407,2025,4,1,1.0609156359796938,0.5217391304347826,0.5291005291005291,0.5015873015873016,"{""2"": 6, ""1"": 14, ""0"": 3}",1.091338038444519,0.5,0.5,0.43333333333333335,"{""1"": 3, ""2"": 2, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,2,1.4365883391836416,0.30434782608695654,0.291005291005291,0.2854489164086687,"{""1"": 10, ""2"": 10, ""0"": 3}",1.090100884437561,0.5,0.5,0.4444444444444444,"{""1"": 4, ""2"": 1, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,3,1.0205706202465554,0.5652173913043478,0.544973544973545,0.538047138047138,"{""2"": 13, ""1"": 8, ""0"": 2}",1.0899627208709717,0.5,0.5,0.43333333333333335,"{""1"": 3, ""2"": 2, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,4,1.3408346642618594,0.391304347826087,0.37566137566137564,0.3421052631578947,"{""1"": 9, ""0"": 4, ""2"": 10}",1.089841365814209,0.5,0.5,0.4444444444444444,"{""1"": 4, ""2"": 1, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,5,1.304801054622816,0.34782608695652173,0.34920634920634913,0.32870370370370366,"{""0"": 5, ""1"": 11, ""2"": 7}",1.0903302431106567,0.3333333333333333,0.3333333333333333,0.3,"{""1"": 3, ""2"": 2, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,6,1.4832386193068132,0.21739130434782608,0.19576719576719573,0.18095238095238098,"{""1"": 7, ""0"": 5, ""2"": 11}",1.0912065505981445,0.3333333333333333,0.3333333333333333,0.3,"{""1"": 2, ""2"": 3, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,7,1.0332448897154436,0.4782608695652174,0.4708994708994709,0.4721418931945247,"{""2"": 10, ""0"": 6, ""1"": 7}",1.09195876121521,0.3333333333333333,0.3333333333333333,0.3,"{""1"": 3, ""2"": 2, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,8,1.0383461195489634,0.4782608695652174,0.48148148148148145,0.46296296296296297,"{""1"": 11, ""2"": 7, ""0"": 5}",1.0926023721694946,0.3333333333333333,0.3333333333333333,0.3,"{""1"": 3, ""2"": 2, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,9,1.3276010077932607,0.21739130434782608,0.22751322751322753,0.16619981325863678,"{""1"": 14, ""2"": 8, ""0"": 1}",1.093913197517395,0.3333333333333333,0.3333333333333333,0.3,"{""1"": 3, ""2"": 2, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,10,1.3028997338336448,0.2608695652173913,0.26455026455026454,0.26797763639868905,"{""2"": 10, ""1"": 7, ""0"": 6}",1.0937843322753906,0.3333333333333333,0.3333333333333333,0.3,"{""1"": 3, ""2"": 2, ""0"": 1}"
eegnet_small_t600_meanmax050,3407,2025,4,11,1.2228827735652095,0.34782608695652173,0.3386243386243386,0.30476190476190473,"{""1"": 14, ""2"": 6, ""0"": 3}",1.0919718742370605,0.5,0.5,0.4000000000000001,"{""1"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,3407,2025,4,12,1.1687129839606907,0.391304347826087,0.3968253968253968,0.39365079365079364,"{""1"": 14, ""0"": 3, ""2"": 6}",1.0912561416625977,0.5,0.5,0.4000000000000001,"{""1"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,3407,2025,4,13,1.3862815058749656,0.34782608695652173,0.34920634920634924,0.2851851851851852,"{""2"": 11, ""1"": 11, ""0"": 1}",1.0929350852966309,0.5,0.5,0.4000000000000001,"{""1"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,3407,2025,4,14,1.1117996392042742,0.5652173913043478,0.5661375661375662,0.5655901116427432,"{""2"": 7, ""1"": 12, ""0"": 4}",1.0934282541275024,0.5,0.5,0.4000000000000001,"{""1"": 3, ""2"": 3}"
