config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_pred_counts
eegnet_small_t600_meanmax050,3407,1234,4,1,1.2804455964461616,0.21739130434782608,0.22751322751322753,0.15873015873015872,"{""2"": 5, ""1"": 17, ""0"": 1}",1.0916672150293987,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,2,1.1562655956848809,0.34782608695652173,0.3386243386243386,0.2807017543859649,"{""2"": 10, ""1"": 12, ""0"": 1}",1.0841984748840332,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,3,1.209497130435446,0.30434782608695654,0.291005291005291,0.251984126984127,"{""2"": 12, ""1"": 9, ""0"": 2}",1.076034148534139,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,4,1.1709393988484922,0.34782608695652173,0.3280423280423281,0.2698412698412698,"{""2"": 12, ""1"": 11}",1.0686560074488323,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,5,1.4415442632592244,0.17391304347826086,0.15873015873015872,0.13703703703703704,"{""1"": 11, ""2"": 11, ""0"": 1}",1.063172181447347,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,6,1.1729241350422734,0.391304347826087,0.37566137566137564,0.3255360623781676,"{""2"": 9, ""1"": 12, ""0"": 2}",1.060489257176717,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,7,1.071812339451002,0.34782608695652173,0.31746031746031744,0.2918617614269788,"{""0"": 3, ""2"": 14, ""1"": 6}",1.059121052424113,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,8,1.2289498241051384,0.34782608695652173,0.3597883597883598,0.3174603174603175,"{""1"": 17, ""2"": 5, ""0"": 1}",1.0591044028600056,0.5,0.5,0.41269841269841273,"{""1"": 5, ""2"": 1}"
eegnet_small_t600_meanmax050,3407,1234,4,9,1.176832642244256,0.391304347826087,0.37566137566137564,0.31216931216931215,"{""1"": 14, ""2"": 9}",1.0584606329600017,0.5,0.5,0.41269841269841273,"{""1"": 5, ""2"": 1}"
eegnet_small_t600_meanmax050,3407,1234,4,10,1.1240891684656558,0.34782608695652173,0.35978835978835977,0.34920634920634924,"{""1"": 14, ""2"": 6, ""0"": 3}",1.0583582719167073,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,11,1.0314570924510127,0.5652173913043478,0.5555555555555555,0.5055555555555555,"{""2"": 9, ""1"": 13, ""0"": 1}",1.0589611927668254,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,12,1.1003143217252649,0.43478260869565216,0.4444444444444444,0.3371212121212121,"{""1"": 15, ""2"": 7, ""0"": 1}",1.0569682518641155,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,13,1.3259659953739331,0.34782608695652173,0.3280423280423281,0.27777777777777773,"{""2"": 11, ""1"": 11, ""0"": 1}",1.0559301773707073,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,14,1.3303877011589382,0.21739130434782608,0.2169312169312169,0.1693121693121693,"{""1"": 14, ""2"": 9}",1.0554294188817341,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,15,1.1499235733695652,0.4782608695652174,0.4603174603174603,0.37719298245614036,"{""1"": 13, ""2"": 10}",1.0543564558029175,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,16,1.1665136814117432,0.391304347826087,0.3968253968253968,0.35984848484848486,"{""1"": 15, ""2"": 7, ""0"": 1}",1.0532634655634563,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,17,1.1054399376330168,0.391304347826087,0.37566137566137564,0.3611111111111111,"{""1"": 11, ""2"": 11, ""0"": 1}",1.0526528358459473,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,1234,4,18,1.2619829437007075,0.391304347826087,0.3862433862433862,0.3087719298245614,"{""1"": 12, ""2"": 11}",1.0522068341573079,0.5,0.5,0.41269841269841273,"{""1"": 5, ""2"": 1}"
