fold,epoch,train_loss,val_epoch_loss,val_epoch_balanced_accuracy,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,aggregation
5,1,1.150178046739347,1.103871814619721,0.32776344932097684,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,2,1.1096406130277865,1.10650899583357,0.33555363699947544,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,3,1.0823318761873573,1.1077650666761452,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,4,1.056938188299707,1.1033525723959878,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,5,1.0171501090924855,1.1117071360513584,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,6,0.9696146671231879,1.16091030311532,0.33386518622136735,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,7,0.911098963881521,1.1842838208405229,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,8,0.8831278398053324,1.17463971476088,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,9,0.8328878166200913,1.234699381394486,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,10,0.8093729669769514,1.37693808705631,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,11,0.7866240066030751,1.381659154844756,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,12,0.7775341688359084,1.2608546362195996,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,13,0.7915031679434962,1.3258193622459018,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,14,0.7754858545362268,1.282522975414893,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,15,0.7597085217043792,1.2892299743637656,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,16,0.7538195770719777,1.1698590290166102,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,17,0.7276662450360488,1.4856953493701612,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,18,0.7197363189756188,1.3568442139295067,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,19,0.732892752375701,1.2684863712659107,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,20,0.7284286707571497,1.2568352289325726,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,21,0.709595855640874,1.3053977185218903,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,22,0.6776289252449228,1.2819871413956905,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,23,0.6994201206779044,1.2155702704250222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,24,0.6923527811702929,1.1707594312063538,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,25,0.6820923674433946,1.2781162208194123,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,26,0.6596045076710682,1.2599535219215585,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,27,0.673644931420036,1.3707873920927478,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,28,0.6618582817727968,1.5662996606333683,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,29,0.6548466611508647,1.56418246679967,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,30,0.6627079318671805,1.5077438107942722,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,31,0.6460203331995338,1.263375896890827,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,32,0.6396401863485507,1.3208607796526322,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,33,0.63068903604143,1.498004113880321,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,34,0.6420157765223724,1.4841391461910587,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,35,0.6461591265021527,1.3665782794176025,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,36,0.6276605607988632,1.3757453230347965,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,37,0.6248897230870664,1.1901288418748854,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,38,0.6188971996989349,1.404489553407474,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,39,0.6281734144387583,1.5231857037518022,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,40,0.6187251856043355,1.320161892570416,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,41,0.6003209497072058,1.4327398577932478,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,42,0.6150511216107986,1.72326574021309,0.331140350877193,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,43,0.611289350507734,1.3921771357030628,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,44,0.6160311609574805,1.2759998901055591,0.3016115871073031,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,45,0.6016504507452182,1.724313865138097,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,46,0.6176860953086574,1.2294551503933695,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,47,0.596239260527853,1.3220822205244511,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,48,0.6106641106392754,1.220761761806979,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,49,0.5866624500167724,1.3464909256881614,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
5,50,0.5754714293119837,1.2333315877106585,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,majority_vote
